,"[0, 0]","[0, 1]","[0, 2]","[1, 0]","[1, 1]","[1, 2]","[2, 0]","[2, 1]","[2, 2]"
0110200000000000,0.0,-0.01,0.0,-0.0199,-0.01880636152642012,0.0,0.0,-0.0061804990949371865,0.0
0110200020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100010002000000,0.0,0.0,0.0,0.0,0.0,-0.006919474219719653,-0.028563501685949698,-0.01,-0.03411147756431862
0120010002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120010012000000,-0.019950629191825553,-0.01,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01
0120010012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000120000100000,0.0,-0.01,-0.031222669916407136,-0.01,0.0,0.0,-0.02339071765711717,0.0,0.0
0000120020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010120020100000,-0.03116370380984365,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01
0210120020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210120020100000,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0,-0.031052748677357703,0.0
1210122020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200001000000000,0.0,0.0,0.0,0.0,0.0,0.0,-0.033785454544512455,0.0,0.0
1200201000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200201010000000,-0.01,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.032081524965658685,0.0
1200221010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200221011000000,0.0,-0.01,0.0,0.0,-0.01,0.0,0.0,-0.01,-0.02812319889744604
1220221011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210001000000000,0.0,0.0,0.0,-0.03407226674711997,0.0,0.0,0.0,0.0,0.0
0210021000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210121000000000,0.0,-0.01,-0.01,-0.01,-0.01,-0.01,0.0,-0.01521675247158641,-0.01
0210121000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000021000000,-0.01,0.0,-0.02312448351512695,0.0,0.0,0.0,0.0,0.0,0.0
1010020021000000,0.0,0.0,0.0,0.0,-0.01,-0.022899685284448912,-0.01,-0.01,-0.014182444557065844
1010020021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010021021200000,0.0,-0.02827121640055424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010221021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010200000000000,-0.01,0.006825253163060641,-0.01,0.0,0.0,0.0,0.0,-0.01,-0.010495999677040029
0000210000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010210000000000,0.0,0.0,-0.01,0.0,0.0,-0.012173908111930235,0.017460419875029963,0.0,0.0
0010210020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010211020000000,-0.015029516187568178,0.0,0.0,0.0,0.0,0.0,0.0,-0.02957085726966924,0.0
0010211020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000010000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010010000000000,-0.01,-0.036805392518222686,0.0,0.0,0.0,-0.01,0.0,-0.012296603900464824,-0.01
2010010000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010010001200000,0.0,0.0,0.0,0.0,0.0,-0.015180992469709663,0.0,0.0,0.0
2010210001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000010010200000,0.0,0.0,0.03455295302806521,0.0,0.0,-0.028558919452848525,0.0,0.0,0.0
2000010010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000011010200000,0.0,-0.035257925250430276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020011010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120011010200000,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.012838954229625941,0.0
2120211010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020000001100000,0.0,0.0,0.0,0.0,0.0,-0.024180739565277744,-0.005698928111775775,0.0,0.0
0220000001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120000001000000,-0.01,0.0,0.0,-0.014214782607743648,0.0,-0.013468426894130128,0.0,0.0,0.0
2120000001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120100001000000,0.0,0.0,0.0,0.0,0.0,-0.01754911433054768,0.0,0.0,0.0
2120100021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2120101021000000,0.0,0.0,0.0,0.0,-0.021665573247589755,0.0,0.0,0.0,0.0
2120101021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100002000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100002000100000,0.008974226641596316,-0.01,-0.01,-0.0199,-0.028259806885071837,0.0,-0.001944923496624562,0.0,-0.0199
0120002000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120002010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007477581827040732,0.0
0120202010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100002020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100012020100000,-0.01,0.0,-0.030156339736569414,-0.019245128763865263,-0.01,-0.01,-0.01,-0.01,-0.01
2100012020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100112020100000,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.008625847015689919,0.0
2120112020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010202010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000210000100000,0.0,-0.01,0.0,0.0,-0.01,0.00828447143862643,0.0,0.0,0.0
0200210000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200211000100000,0.034513004593082354,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
0220211000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100200000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100200000000000,0.0,0.0,0.05567815890764201,0.0,-0.01,0.0,-0.037934743162622464,-0.019958373592782745,-0.0054398527030098355
1100200000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000110020000000,0.0,-0.0014495161318867804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000110020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100110020200000,0.008476245145564457,-0.0199,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120110020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100200020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000200001100000,0.0,-0.0053086519461462605,0.0,0.0,-0.015262422134060458,0.0,-0.01,0.0,0.0
0100220001100000,-0.006553891291538587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100220021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000100020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000101021000000,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006508191406327474
2000121021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100220000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100200001000000,0.0020596437341902697,0.0,0.0,0.0,-0.010425308695194781,0.0,0.0,0.0,0.0
0100220001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100002000000000,0.0,0.0,0.0,-0.023232332983290964,-0.014603975947395398,-0.01,-0.01,0.0,0.0
1100102020000000,-0.01,-0.01,0.011240571421442679,0.0,0.0,0.0,0.0,0.0,0.0
1100102020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200211020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100220010000000,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0,0.008734967750365717,0.0
1120220010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100202000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100202001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100202000100000,0.0,0.0,0.0,0.0,-0.006715867534580043,0.0,0.0,0.0,0.0
1100202020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100020000000000,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01830134084182324,-0.0002056865517781472
1120020000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120020001000000,0.0,0.0,-0.01,-0.015548454262800207,0.0,0.0,0.0,0.0,0.0
1120020001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100020000100000,0.0,0.0,0.0,0.0,0.0,-0.029493056410678804,0.0,0.0,0.0
0100020002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100021002100000,-0.01,-0.01,-0.006111931249070765,-0.03371255835573579,-0.01,-0.01,-0.01,-0.01,-0.01
2100021002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100000000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100000000200000,-0.01,-0.01,0.0,0.0,0.03355854775841867,-0.02249761909485483,-0.02378769951705981,-0.02803379637611348,-0.01
1100000002200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100000012200000,-0.01,0.0,0.0,0.0,-0.023910531195030952,0.0,0.0,0.0,0.0
1100002012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100012012200000,0.0,0.0,-0.009141512067855165,-0.01,0.0,-0.01,0.0,-0.01,0.0
1100212012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120000000000000,0.0,0.0,0.0,0.0,0.0,0.0023288411489668075,0.0,0.0,0.0
1100000002000000,0.0,0.0,0.0014353675876101514,0.0,0.0,0.0,0.0,0.0,0.0
1100002002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000100002100000,0.0,0.0,0.0,-0.01,-0.03014905712572077,0.0,0.0,0.0,0.0
0020100002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020110002100000,0.0,0.0,0.0,0.0,-0.01,0.0,-0.033606244666545874,0.0,0.0
0220110002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100000001000000,0.0,0.0,-0.03364446097598,0.0,0.0,0.0,0.0,0.0,0.0
2100002001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110002001000000,-0.01,-0.01,0.0,-0.03175398882525799,0.0,0.0,0.0,-0.01,0.0
2110002021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110102021000000,-0.01,-0.01,-0.01,0.0,0.0,0.0,-0.01,0.0,-0.021434955149835237
2110122021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100002000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100102000200000,-0.01,0.0,-0.009955656905088305,0.0,0.0,0.0,0.0,0.0,0.0
1100102002200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000002001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000102001000000,0.0,-0.02993155576368899,0.0,0.0,0.0,0.0,-0.01,-0.01,0.0
0000102021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100102021000000,0.0,0.0,-0.023128697221070506,0.0,0.0,-0.01,-0.01,-0.01,0.0
0100102021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110102021200000,-0.01593346621933671,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01
0110122021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110000022000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100001002000000,0.0,0.0,-0.012424109122925438,0.0,0.0,0.0,0.0,0.0,-0.03419112424176134
0100001022000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110001022000000,0.0,-0.01,-0.01,0.0,0.004209104824570503,0.0,0.0,0.0,0.0
0110201022000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100021000000000,-0.0058964797893862305,0.0,-0.008289618259842738,0.0,-0.01,-0.01,-0.021017970163987442,0.0,0.0
0100221000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100221000000000,0.0,0.0,0.020002805003058566,0.0,0.0,0.0,0.0,0.0,-0.02711057089926291
1100221002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100221002100000,0.0,0.0,0.0,0.0,0.0,0.0,-0.028975111872066625,-0.01,0.0
0100012000000000,0.0,-0.0199,-0.022189925148264296,-0.027405864233855222,0.0,-0.0199,-0.014095803973940044,0.3783942513123599,-0.04282614841825384
0100212000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100212010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017402227145436846
0100212012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100212012100000,0.0,0.0,-0.005158102490091711,-0.01,-0.01,0.0,0.0,0.0,0.0
2100212012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000012000000,-0.022566442450819506,0.0,0.0,-0.019201696941754217,0.0,0.0,0.0,0.0,0.0
0010020012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020000010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020001010000000,0.0,0.0,0.0,0.0,-0.015295752968048925,0.0,0.0,-0.022816688890268905,0.0
2020001010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020001011000000,0.0,-0.015410220506101602,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0
2020021011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000002100000,0.0,0.0,0.0,0.0,-0.029130017567924504,0.0,0.0,0.0,0.0
0010000022100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010010022100000,-0.01,0.0,0.0,-0.021266678054118218,0.0,0.0,0.0,-0.01,-0.01
2010010022100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010110022100000,0.0,-0.026255158091503975,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010112022100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020000010000000,0.0,0.0,-0.01,0.0,-0.025581825143124175,0.0,0.0,0.0,0.0
1220000010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220010010000000,0.0,0.0,0.0,-0.01,0.0,-0.026645061946538925,0.0,0.0,0.0
1220210010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220211010000000,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.022550126818478265,0.0
1220211010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020010000100000,0.0017216265586290679,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,-0.01
0220010000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020001000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020001012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020011012000000,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.010967463752551315
0220011012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100000010200000,-0.0199,-0.0199,-0.004466027646320964,-0.019051806880799618,-0.020913572153132238,-0.016112076374112275,-0.0199,-0.023576053163153227,-0.0199
0120000010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120010010200000,0.0,0.0,0.0,0.0,0.0,-0.02581922488041017,0.0,0.0,0.0
0120210010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120211010200000,-0.03187558627211135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120211012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010201000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010201000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021317234441184014,0.0
1010221000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010221001200000,0.0,-0.020145152326145405,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
0200002011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210002011000000,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.0011123554428245418
0210202011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100001000200000,-0.009070257771594013,-0.01,-0.013367588653594322,-0.03324094352794441,-0.02137463868997762,-0.01,-0.027532202957349868,-0.017582515958402725,-0.01
0100001020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100011020200000,0.0,-0.01,-0.01263289563653842,0.0,-0.01,0.0,-0.01,0.04559769017927929,-0.01
0100211020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200001000100000,-0.023957986400030187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220001000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220001000100000,-0.01,0.0,0.0,-0.017493920115365935,0.0,-0.01,0.0,0.0,0.0
1220021000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200010000000000,0.0,-0.01,0.0,-0.01184712481564163,-0.01,0.0,0.0,0.0,0.0
1220010000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220110000000000,0.0,0.0,0.0,-0.01,0.0,-0.00571120990038352,0.0,0.0,0.0
1220110000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000100000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000110000000000,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.024504421654857115,0.0
2000110020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000110021000000,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025002928905436837
2020110021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020110021100000,0.0,-0.025762732670990454,0.0,0.0,0.0,-0.01,0.0,0.0,0.0
2020112021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100012000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110012000200000,0.022959064768660935,-0.01,-0.0199,-0.016263769477949372,-0.01,0.0,0.0,0.0,-0.01
0110012020200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000021001000000,0.0,0.0,0.0,0.0,0.0,0.0,-0.02576958187032328,-0.01,0.0
0000221001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000221011000000,0.0,-0.013460193333478894,0.0,0.0,-0.01,0.0,-0.01,-0.01,0.0
2000221011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000001200000,0.0,0.0,0.0031520753763591976,0.0,-0.01675426471564882,0.0,0.0,0.0,0.0
1000002001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020200001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020201001100000,-0.02985276489540464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020201021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020201021100000,0.0,0.0,0.0,-0.01,-0.02858598582985621,0.0,0.0,-0.01,0.0
1220201021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000012000000,-0.01,0.0,0.0,0.0,-0.01,-0.026332332042723627,0.0,0.0,0.0
1000020012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000021012000000,0.0,-0.015890102334118743,-0.027788952968638366,-0.01,0.0,0.0,0.0,0.0,0.0
1000221012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120200000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120200010000000,-0.01,-0.01,-0.01,-0.01,-0.016114044742727315,-0.0037458835411266667,0.0,-0.01,-0.01
1120200010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000101000000000,-0.01,-0.01,0.0,0.0,0.0,-0.01,-0.011865786362725972,0.0,0.0
2200101000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000102000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000102000000000,-0.0199,-0.009346590000000002,0.0,0.0,0.0,-0.01,0.0,0.0,-0.000747458580503785
1020102000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020102000100000,0.0,0.0,0.0,0.0,-0.0009227883709923287,0.0,0.0,0.0,0.0
1220102000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220110000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220110010000000,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.0038817665002712273,0.0
0220112010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010000020000000,0.0,0.0,0.0,0.0,-0.029667513255221,-0.007684386181989709,0.0,-0.02710043884581816,-0.01
1010000022000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010000001200000,0.0,0.0,-0.01,0.0,0.0,0.0,-0.002510251942926887,0.0,-0.01
2010000001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010000011200000,0.0,0.0,0.0,0.0,0.006040158116622026,0.0,0.0,0.0,0.0
2010002011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000002000100000,0.0,0.0,-0.007847821340589927,0.0,0.0,0.0,-0.01964135242179098,0.0,0.0
1000002002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010002002100000,0.0,0.0,0.0,0.0,0.0,0.0,-0.009688668321715957,0.0,0.0
1010022002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000002001100000,0.0,-0.018804854876073935,0.0,0.0,0.0,0.0,0.008827275748447149,0.0,0.0
0020002001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120002001100000,-0.01,0.0,0.0,0.0,-0.00779739402130048,-0.01,0.0,0.0,0.0
2010000001000000,-0.01,0.0,0.0,-0.029392246597767454,0.0,0.0,0.0,0.0,0.0
2210000001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210100001000000,-0.01,-0.01,-0.01,0.0,-0.021875851119455628,0.0,0.0,0.0,0.0
2210102001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210112001000000,0.0,0.0,0.0,0.0,0.0,-0.01,-0.013576015248081339,0.0,-0.01
2210112001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000002011000000,-0.029399920772381537,-0.018744050264298692,0.0,-0.002880529491104431,0.0,-0.01,0.0,-0.01,0.0
1000022011000000,0.0,0.0,0.0,-0.008846566915015515,0.0,0.0,0.0,0.0,0.0
1020022011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000020010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000020011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000120011200000,0.0,-0.014544046707009926,-0.034445222279089,0.0,-0.01,0.0,-0.01,-0.01,-0.0199
0000122011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100021000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000200000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100200002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200100000000000,0.0,0.0,-0.010598724233599336,-0.01,0.0,-0.008534411898540744,0.0,0.0,0.0
1200100002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200100001000000,0.0,0.0,0.0,0.0,-3.190183216369595e-06,0.0,0.0,0.0,0.0
0200102001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000000100000,0.0,-0.01,0.0,0.0,-0.005405582093912408,-0.02140008839702587,0.0,0.0,-0.01
1200002000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200100020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210100020000000,0.0,0.0,-0.01,-0.01,-0.01,0.011109467168493972,0.0,0.0,0.0
1210120020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200000001100000,0.012581207818007143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220000001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.015532355330873007,0.0,0.0
1220020001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000020100000,-0.01,0.0,0.0,0.0,0.018296074796087844,0.0,0.0,0.0,0.0
1200000020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000001000100000,0.0,0.0,0.0,0.0,-0.025136210352620873,0.0,0.0,-0.01,0.0
2000001002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000011002100000,0.0,-0.02596587464200713,-0.01,0.0,0.0,0.0,0.0,0.0,0.0
