,"[0, 0]","[0, 1]","[0, 2]","[1, 0]","[1, 1]","[1, 2]","[2, 0]","[2, 1]","[2, 2]"
0000012000000000,-0.026785543587508703,-0.0228187821037876,-0.0004766683463283749,-0.01686016159507648,-0.01,-0.0199,-0.012473857888841762,-0.01,-0.007763501591364569
0000012001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200012001000000,0.0,-0.01,-0.015063116532855952,-0.01,0.0,-0.01,-0.022433748062471583,-0.01,0.0
0210012001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210012021000000,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.02184689538556861
0210112021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000021000000000,-0.02022100108111663,-0.01052241508674002,-0.018800968902074562,-0.0008832369036724884,-0.01,-0.01,-0.01,0.0,-0.028763108923216794
1000021000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000021000200000,0.0,0.0,0.0,-0.03551001105419529,0.0,0.0,0.0,0.0,0.0
1100021000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100221000200000,-0.01,-0.01,-0.014199359287712397,-0.01,-0.01,-0.01,-0.01,0.0,-0.01
1100221010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200000010000000,0.0,0.0,0.0,0.0,-0.005398667386796772,-0.009030060931076243,-0.01,-0.01,0.0
0200000011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000000002000000,0.0,-0.008228421561952096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010000002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210000002000000,0.0,0.0,0.0,-0.010158545138212469,0.0,0.0,0.0,0.0,0.0
1210000012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000002100000,-0.012235234334084629,0.0,-0.015483226852937754,0.0,0.0,0.0,0.0,0.0,0.0
0000000012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020000012100000,0.0,0.0,-0.01,-0.011253203555765515,0.0,0.0,0.0,0.0,0.0
0120000012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120200012100000,-0.01389284389600682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120210012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000200010000000,-0.00259357121535256,0.0,-0.01,-0.01,-0.016632294640337626,-0.0010171585340076855,0.0,-0.018963748828699965,-0.019962090374802535
1000200010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000200010200000,-0.01,-0.01,0.0,0.0,-0.002815414711592307,0.0,-0.01,0.0,0.0
1100200010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100220010200000,0.0,0.0,0.0,0.0,0.0,-0.0034758206315954423,0.0,0.0,0.0
1100220011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100000002000000,-0.022062195614715112,-0.01,-0.028353117959514958,-0.01,-0.0199,-0.03656618863322528,-0.018539449577421818,-0.01,-0.013111454952846024
0100100002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100100002200000,-0.016186981423266668,-0.01,-0.00685654433127676,0.0,0.0,0.0,0.0,0.0,0.0
0100100012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2100100012200000,-0.01,0.0,-0.012325836645734918,-0.01,-0.011317730973005119,0.0,-0.01,-0.01,-0.01
2100101012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010200010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010200000000000,-0.01,-0.029079202865214697,0.0,-0.01,0.0,-0.005936734989087762,-0.021858506125466966,-0.013982360599715898,-0.02518818173204846
0010201000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210201000000000,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,-0.03197561784059552
0210201010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210201010200000,-0.01,0.0,-0.01,-0.01,-0.006051792345938109,-0.01,-0.01,0.0,-0.01
1210201010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200100000000000,0.0,0.0,0.0,0.0,0.0,-0.01650543700931233,0.0,0.042570583838105455,0.0
0210100000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210102000000000,0.0,0.0,0.0,0.0,-0.011610971765328802,0.0,0.0,0.0,0.0
1210102000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200010000000000,-0.023504958744431863,-0.01,-0.018540640924357633,-0.02024561823488945,-0.0199,0.0,-0.009723635030659667,-0.02747494941333063,-0.022118113580067995
0200110000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200110020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012004487692172413,0.0
1200110020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010002000000000,-0.01,0.0,-0.01,-0.005894250789495155,-0.010917711727044208,-0.0199,-0.007806028922988482,-0.0017809008723064282,0.0
0010012000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010012020000000,-0.02639081580601917,0.0,0.0,0.0,-0.01,0.0,-0.01,-0.009637072744430228,0.0
1010012020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001002000000,-0.017116305919683942,0.002985813720080513,-0.005887765194832635,-0.01928435428801213,-0.015142743034392408,-0.01,-0.013524372103240425,-0.01,-0.01
0000011002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000001000000000,0.0,-0.015316112137350716,0.0,0.0,0.0,-0.01,-0.005584474414484827,-0.01256245351968558,0.0
2000011000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000011002000000,0.0,0.0,0.0,-0.015510190129014357,0.0,0.0,0.0,0.0,0.0
2010011002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001000200000,-0.00039939137716310183,-0.0066938081325444414,-0.012580813209150764,-0.019953376813916634,-0.01,-0.01,0.0,-0.005663289060649834,-0.01
0000011000200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020011000200000,0.0,0.0,0.0,0.0,0.0,0.0,-0.01553186815944539,0.0,0.0
0020011001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200001000000000,0.0,-0.01,-0.005592286746170033,-0.023170224770236433,-0.02388386145882329,0.0,-0.01,-0.009780966776179316,-0.008061783775908054
0200011000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200211000000000,0.0,-0.01,-0.00935762749461292,0.0,-0.0199,-0.01,-0.01,-0.010508444464934829,0.0
0200211010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220211010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01155262653655915,0.0
0220211010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000001020000000,-0.016791638704356827,0.0,-0.015048289833526877,-0.017906192082752764,0.0,0.0,0.0,0.0,0.0
0000011020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000211020000000,0.0,-0.026169408728315666,-0.0061064014308054426,0.0,0.0,-0.01,-0.01,0.0,0.0
0100211020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200011002000000,0.0,0.0,-0.012075267624912732,0.0,0.0,0.0,0.0,0.0,0.0
0200011002100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000121000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020121000000000,-0.02311152179625751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020121000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020121000100000,-0.01,0.0,0.0,0.0,0.0,0.0,-0.015901147627408345,0.0,-0.01
2020121001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020000001000000,-0.009044034964832038,-0.009384168455829234,0.0,-0.024566009021850927,0.0,-0.01,0.0,-0.01,0.0
0020001001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020201001000000,0.0,-0.010664224626658446,0.0,-0.01,0.0,0.0,-0.01,-0.01,0.0
0020201011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000011020000000,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0038340582007547162,0.0
2010011020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000021000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000020000000000,0.0,0.0,0.0,0.0,-0.01,0.0,-0.00016730880417350873,-0.020025016958497913,0.0
1000020001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000020021000000,-0.01,0.0,0.01917487783598565,0.0,0.0,0.0,0.0,0.0,-0.03131944183777884
1100020021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000020021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000010002000000,-0.02096698024061887,0.0,0.0,-0.0243385546444072,-0.01,0.0,0.0,0.0,0.0
0000010012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000010012000000,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,-0.01961130961837961
2100010012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100020000000000,-0.011297996079426578,-0.01,-0.0008761455036942439,-0.041900486066591046,-0.01,-0.01,-0.01,-0.020353070367047126,-0.030077350668263905
0100020010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100020010200000,0.0,0.0,0.0,0.0,0.0,-0.033496952702734215,0.0,0.0,-0.01
0110020010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110022010200000,0.0,-0.01,-0.01,0.0,-0.01,-0.01,-0.01,-0.012701915457094747,-0.01
0110122010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000020100000,0.0,0.0007852246862732848,0.0,-0.019801518223081314,0.0,0.0,0.0,0.0,0.0
0000001020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000010020000000,-0.01,-0.02545434068063916,-0.0233087663894431,0.0,0.0,0.0,0.0,0.0,-0.02549362728502479
1000010020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200010020000000,-0.01,0.0,0.0,0.0,0.0,-0.026450755495563374,0.0,0.0,0.0
1210010020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000010200000,-0.020716384598960247,-0.030416158048350232,-0.01862078487110863,-0.0199,-0.021190958274475057,-0.02465508807004524,-0.0199,-0.01773685630318699,-0.0199
0000100010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200100010200000,-0.029646109442723136,-0.01,0.0,0.0,0.0,0.0,-0.01,0.0,0.0
0200110010200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2200110010200000,0.0,-0.01,0.0,-0.01,-0.01,-0.022465589057812655,0.0,0.0,0.0
2200110011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000002000000000,-0.01,-0.009775583369554324,0.0,-0.02528462661586702,-0.008100000000000001,-0.01,0.0,0.0,-0.002847981842326535
1010002000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010202000000000,-0.01,0.0,0.0,-0.01,-0.007329302455663904,0.0,-0.012333614483358736,0.0,-0.01
1010202000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010202020100000,0.0,0.0,0.0,0.0,-0.006452696972045044,-0.01,0.0,0.0,0.0
1010202021100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000201000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029700832114658134,-0.025531917394438483
0000201001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000201001200000,0.0,0.0,0.0,-0.01,0.0,0.0,-0.026568994656970706,0.0,0.0
1000201001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000201021200000,0.0,-0.015317275053239718,0.0,-0.01,0.0,-0.01,-0.01,0.0,0.0
1010201021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000120000000000,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01705235355899845
1000120000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200000001000000,0.0,0.0,0.0,0.0,-0.030794206930618,-0.026459587747803378,0.0,0.0,0.0
0200010001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200112001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220112001000000,0.02090958324824781,-0.01,0.0,-0.01,0.0,-0.01,0.0,-0.01,-0.0007566531992374341
1220112001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010000000000000,0.0,0.0,-0.01,-0.008575274486472339,-0.00625039193765506,0.0,0.0,0.0,0.0
2010000010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010200010000000,0.0,0.0,0.0,0.0,-0.010586758625274481,0.0,0.0,0.0,0.0
2110200010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110220010000000,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.003790212810965517,0.0
2110221010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0010021000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000000100000,0.0,0.0,0.0,-0.010276764894149292,0.0,0.0,-0.016854355277878288,-0.027977363129512208,0.0
0000020000100000,0.0,-0.025776316272605397,0.0,-0.007679180107850857,-0.01,0.0,-0.02029058268139323,0.0,-0.01
0000020001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000220001100000,0.0,-0.00948046939320904,0.0,0.0,0.0,0.0,-0.0077124466569601586,0.0,0.0
0000221001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1000001020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020001020000000,0.0,0.0,0.0,-0.01857820254056704,0.0,0.0,0.0,0.0,0.0
1120001020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120201020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015970435208911792,-0.01
1120201020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000002000100000,0.0,-0.025101527325609885,-0.02740345903303719,-0.001636185472819833,-0.0033255677827501297,-0.01,-0.016178567591925375,-0.00068719271927553,0.0
0010002000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210002000100000,0.0,-0.01,0.0,-0.030989539908160578,-0.004740886813928259,0.0,0.0,0.0,-0.01
1210002000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210202000100000,-0.01,-0.01,-0.01,0.0,0.0,0.0,-0.01,-0.011410539589145858,-0.01
1210202010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000100002000000,-0.017994875424633062,0.0,-0.0151321996635262,0.0,0.0,0.0,0.0,0.0,0.0
0000100012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000100012000000,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,-0.015081352575267607
2010100012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020000000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020020000100000,0.0,0.0,0.0,-0.02365405163515134,-0.01,0.0,0.0,0.0,0.0
1020021000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000020001000000,0.0,0.0,0.0,-0.016891498661624187,0.0,-0.012716013575111793,-0.01,-0.01,0.0
0000020011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000002010000000,-0.01797005222523328,-0.010475853735320869,-0.006901133853815808,-0.01368823143598649,-0.01481586943952886,0.0,-0.01,-0.01,-0.011885201166453295
0000012010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0200012010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012933152759655415
0200012011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000200001000000,-0.016962197778948845,0.0,-0.020375080841198077,-0.01,0.0,0.0,0.0,0.0,0.0
0000200011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020200011000000,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01,0.0,-0.010752051198906489
0120200011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120200011200000,0.0,0.0,-0.01,0.0,0.0,-0.0040421447933340765,0.0,0.0,0.0
1120200011200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110000002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110000002000000,-0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.013961706342165191
2110001002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2110001002200000,0.0,0.0,0.0,-0.017236674496500234,0.0,0.0,0.0,0.0,0.0
2110001012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026963193089682043,0.0
2000000010100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000000012100000,0.0,0.0,0.0,-0.028750484818902647,0.0,0.0,0.0,0.0,-0.01
2000001012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000201012100000,0.0,0.0,-0.012820989785375188,-0.01,-0.01,0.0,0.0,-0.01,-0.01
2000211012100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210211000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000101020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000101020000000,-0.01,0.0,-0.013247429819166453,0.0,-0.013766214234938462,0.0,-0.01,0.0,0.0
2100101020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020100000000000,0.0,0.0,0.0,0.0,-0.020995095631406828,0.0,0.0,0.0,0.0
0020100001000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020120001000000,0.0,-0.025919871149884942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020120001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0220120001100000,-0.01,-0.01,0.0,0.0,-0.01,-0.013809323943361335,0.0,0.0,0.0
1220120001100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110200000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0110200020000000,-0.01354367429959881,0.0,0.0,-0.01,-0.01,0.0,0.0,0.0,0.0
0110210020000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0100010002000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120010002000000,0.0,-0.01,0.0,-0.011302263611283638,-0.01,0.0,-0.01,-0.01,-0.030868949793499415
0120010012000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0120010012200000,0.0,-0.0199,-0.01,0.0,0.0,-0.01117173306946835,0.0,-0.01,-0.01
1120010012200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000120000100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000120020100000,0.0,-0.01858037293307916,0.0,-0.01,0.0,0.0,0.0,0.0,0.0
0010120020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210120020100000,0.0,0.0,0.0,0.0,-0.0199,-0.007498448431865717,0.0,0.0,0.0
1210120020100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200000000000000,-0.01,-0.01,-0.009228003064798918,-0.012272790714854636,-0.01,0.0,-0.008807786074408087,0.0,0.0
1200001000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200201000000000,0.0,0.0,0.0,0.0,-0.015151593475129186,0.0,0.0,0.0,0.0
1200201010000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200221010000000,0.0,0.0,-0.018705670956949586,0.0,0.0,0.0,0.0,0.0,0.0
1200221011000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210001000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210021000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029486248714596645
0210121000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0210121000200000,-0.006087827197607268,-0.01,-0.01,-0.01,-0.01,0.0,0.0,0.0,-0.01
0210121001200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0000000021000000,0.0,-0.003558827970263112,0.0,0.0,-0.025368747888600857,0.0,0.0,0.0,0.0
1000000021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010020021000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010020021200000,-0.01,0.0,-0.01,-0.0033069449185516944,-0.0199,0.0,-0.01,-0.01,0.0
1010021021200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010200000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
